,Unnamed: 0,헤드라인,내용,날짜,자치구,법정동
1284,1284,세운지구 재개발 본격화...계획 변경안 주민공람,서울시는 종묘~퇴계로 일대 '세운재정비촉진계획' 변경안에 대한 주민공람을 10월 26일부터 11월 8일까지 진행한다고 24일 밝혔다.'세운재정비촉진계획'  ...,2023.10.24,서울,전체
1285,1285,"목동7단지 정비사업 추진위, '코람코자산신탁' 예비신탁사로 선정",서울 양천구 목동7단지 정비사업 추진 준비위원회가 코람코자산신탁을 '목동7단지 신탁방식 정비사업 예비신탁사'로 선정했다.24일 정비업계에 따르면 ...,2023.10.24,서울,전체
1286,1286,"김완규 경기도의원 ""고양시, 경제자유구역 선정에 확신갖고 준비해야""","경기도의회 경제노동위원회 김완규 위원장(국민의힘, 고양12)은 고양시가 경제자유구역 선정에 확신과 자신감을 가지고 준비해야한다고 밝혔다.김 위원 ...",2023.10.24,그외,전체
1287,1287,"재건축 정비사업 활성화..국토부, 신탁계약서 표준안 마련",재건축 정비사업 활성화를 위해 국토교통부는 신탁사가 사업시행자로 정비사업에 참여할 때필요한 신탁 계약서·시행규정 표준안을 마련했다고 24일 전 ...,2023.10.24,서울,전체
1288,1288,서울 서초 헌인마을 원주민 주거안정 위협..개발업체 특혜의혹 논란 ,서울 서초구 내곡동 헌인마을 도시개발사업에 대한 사업자 특혜 의혹이 제기됐다.헌인마을은 서울 서초구 내곡동에 위치해 강남권 마지막 금싸라기 땅 ...,2023.10.23,서울,전체
1289,1289,"서울시, 해산·청산않는 재개발·재건축 조합 일제조사..일부 수사의뢰","서울시는 해산, 청산하지 않는재개발·재건축 정비사업 조합에 대한 일제조사에 나섰다고 23일 밝혔다.시는 조합원 피해를 최소화하기 위해｢서울특별 ...",2023.10.23,서울,전체
1290,1290,"현대건설 컨소, 청주 사모2구역 재개발사업 수주",현대건설 컨소시엄(현대건설·대우건설·두산건설·한신공영)은 약 1조 1200억 원 규모의 ‘청주 사모2구역 재개발사업’을 수주했다고 23일 밝혔다.청주 ...,2023.10.23,그외,전체
1291,1291,"""지자체 제한 구역 지정해 입주권 노린 재건축 '상가쪼개기' 막아야""",입주권을 노린 재건축 아파트 상가쪼개기 행위 근절을 위해 서울시 4개 자치구는 개발행위허가 제한구역 30곳을 지정했다.국회국토교통위원회 소속더불 ...,2023.10.23,서울,전체
1292,1292,"서울 금천구, 신통기획 '시흥4동 민간재개발' 주민설명회 개최",서울 금천구는 오는 25일 오전 10시구청 대강당에서 ‘시흥4동 810번지 일대 민간재개발 주민설명회’를 개최한다.시흥4동 810번지 일대는낙후된 저층 주 ...,2023.10.20,서울,전체
1293,1293,"부산 사하구 괴정3구역 재개발조합, 관리처분인가 득",부산시 사하구 괴정3구역 재건축정비사업조합이 사하구청으로부터 관리처분인가를 득했다.사하구청은 괴정3구역 재건축정비사업조합에 대한 '도시 및 ...,2023.10.20,그외,전체
1294,1294,"서울 마포 성산시영아파트, 40층 4823세대로 재건축",서울 마포구 성산시영 아파트가 최고 40층 4823세대로 재건축된다.서울시는 지난 6월 26일 수변 중심공간이 형성될 수 있도록 대상지를 특별계획구역으로 ...,2023.10.19,서울,전체
1295,1295,"서울 동대문 전농8구역, 녹지품은 1750세대 아파트로 재개발",서울 동대문구 전농동 204번지 일대 '전농8구역'이 녹지를 품은 1750세대 아파트로 재개발된다.서울시는 17일 제9차 도시재정비위원회를 개최하고 전농8구 ...,2023.10.19,서울,전체
1296,1296,"""5% 더 동의하면 재개발 조합직접설립""...서울 중구 중림동 398번지",서울 중구 중림동 398번지 일대 재개발 사업이 조합직접설립을 눈앞에 두고 있다. 5%만 더 동의를 구하면 된다.서울 중구는 중림동 398 재개발사업 구역 내 ...,2023.10.18,서울,전체
1297,1297,서울 중구 세운지구에 41층 빌딩 5개 건립..1만㎡ 개방형 녹지,"서울시 중구 입정동 175-1번지 일대 세운3-2·3, 3-8·9·10, 6-3-3 재정비촉진구역에 41층 빌딩 5개가 들어선다.서울시는 지난 17일 제9차 도시재정비위원회를 열 ...",2023.10.18,서울,전체
1298,1298,서울 서초 방배신동아재건축 '관리처분인가' 득,서울 서초구 소재 방배신동아재건축정비사업조합은 관리처분계획인가 접수 2개월 만인 지난 12일 서초구청으로부터 관리처분계획인가를 득했다고 밝혔 ...,2023.10.16,서울,전체
1299,1299,경남 밀양 삼문동 어린이공원 정비사업 계획,경상남도 밀양시는 지난 12일 삼문동행정복지센터에서 사업비 35억 원을 투입해 삼문동 어린이공원 정비하는 사업을 위한 주민설명회를 개최했다고 14일 ...,2023.10.14,서울,전체
1300,1300,"""경기 동부권 원도심 정비사업 추진에 주민 합의와 정책 지원 필요""",'경기 동부권 균형발전을 위한 원도심 재개발 대토론회'가 12일 하남농협 컨벤션홀에서 개최됐다.토론회는 김성수 경기도의회 보건복지위원회 위원(국 ...,2023.10.13,서울,전체
1301,1301,2·5호선 까치산역 일대 음식문화거리·체육시설 도입,지하철 2·5호선 까치산역 일대에 음식문화거리·체육시설이 도입될 예정이다.서울시는 지난 11일 제15차 도시·건축공동위원회를 개최하여 까치산역 지 ...,2023.10.13,서울,전체
1302,1302,"GTX-A 들어오는 3·6호선 연신내역, 지구단위계획 재정비",지하철 3·6호선이 지나는 연시내역에 오는 2024년 GTX-A 노선이 개통 예정이다. 서울시는 지난 11일 제 15차 도시·건축공동위원회를 열고 「연신내 지구단 ...,2023.10.13,서울,전체
1303,1303,인천 서구 가정동 가로주택정비사업 속도 붙는다,국토교통부의 소규모주택정비 관리지역 내 통합 시행 면적 기준 완화로 인천시 서구 가정동 5개 단지의 가로주택정비사업에 속도가 더해질 전망이다.인 ...,2023.10.12,서울,전체
1304,1304,서울 구로 온수역 '럭비구장' 복합개발..40층 업무시설·공동주택 건립,"서울 구로구 온수역 인근 럭비구장이 40층 규모의 주거, 업무시설로 변모한다.서울시는 11일 제15차 도시‧건축공동위원회를 개최하고 구로구 오류동 11 ...",2023.10.12,서울,전체
1305,1305,서울 은평구 증산5구역 관리처분계획 인가 득,"서울 은평구 증산동 195번지 일대 112,804.2㎡를 재개발하는 증산5재정비촉진구역 주택재개발정비사업에 속도가 붙을 전망이다.11일 정비업계에 따르면 은 ...",2023.10.11,서울,전체
1306,1306,왕십리역 역세권에 55층 판매·숙박·공동주택 조성,서울 성동구 행당동 248번지 일대 2호선·5호선·수인분당선·경의중앙선 왕십리역 역세권에 55층판매·숙박·공동주택이 들어선다.서울시는 지난 4일 제1 ...,2023.10.06,서울,전체
1307,1307,"최재란 서울시의원, ""목2동 523번지 일대 고밀복합개발 적극 추진해야""","서울시의회 최재란 의원(더불어민주당, 비례)은 서울주택도시공사(SH공사) 김헌동 사장과 염창역 역세권 활성화사업 대상지를 방문하여 추진현황을 점 ...",2023.10.05,서울,전체
1308,1308,"서울 여의도 시범아파트, 2466세대로 재건축",서울 여의도 시범아파트가 주거·문화·상업·커뮤니티 등 복합기능을 갖춘 2466세대 아파트로 재건축된다.서울시는 지난 4일「제6차 도시계획위원회 신 ...,2023.10.05,서울,전체
1309,1309,"경기 수원시-재건축·재개발 시공사, 현장 품질·안전관리 강화","경기 수원특례시는 재건축·재개발 사업 시공사, 사업시행자(조합)와 건설현장 품질·안전 관리 강화에 나선다.수원시는 4일 시청 상황실에서 GS건설(영 ...",2023.10.04,서울,전체
1310,1310,"현대건설, 한남3구역 재개발 위해 건축·설계기업 MVRDV와 협업",현대건설은 한남3구역 재개발 사업을 위해 세계적인 건축·설계기업 MVRDV와 협력한다고 4일 밝혔다.현대건설과‘한남3재개발조합’은 최근 서울 종로구 ...,2023.10.04,서울,전체
1311,1311,경기 고양동1-2구역 주택재개발정비사업 건축심의 통과,경기 고양특례시는 9월 21일 제9회 건축·경관 공동위원회(소위원회)를 열고 고양동1-2구역 주택재개발정비사업(고양동 92-1번지 일원) 건축계획안을 통과 ...,2023.10.01,그외,전체
1312,1312,"서울 관악구 신림1구역, 최고 29층 4188가구 아파트로 재개발",서울 관악구 신림동에 위치한 신림1구역이 최고 29층 4188가구 아파트로 재개발된다.서울시는 최근 제17차 건축위원회에서 신림1구역 재정비촉진구역 주 ...,2023.09.30,서울,전체
1313,1313,"서울 강남 대치동 은마아파트, 조합설립 인가 득",서울 강남구 대치동 316번지 일원에 위치한 은마아파트가 조합설립인가를 득했다.27일 정비업계에 따르면 강남구청은 26일 은마아파트재건축정비사업 조 ...,2023.09.27,서울,전체
1314,1314,"iH·인천시·IPA, 내항 1·8부두 재개발 공동시행 협약","iH(인천도시공사)는 인천광역시, 인천항만공사(IPA)와 인천항 내항 1·8부두 재개발사업공동사업시행을 위한 협약을 체결했다고 27일 전했다.협약서에는  ...",2023.09.27,서울,전체
1315,1315,"서울 서대문 홍은1구역, 재정비촉진구역 지정..329세대 단지로","서울시 서대문구 홍은1구역이 재정비촉진구역으로 지정돼 지하 3층~지상 34층, 3개동 총 329세대의 아파트로 변모한다.서울시 제1차도시재정비수권소위원 ...",2023.09.26,서울,전체
1316,1316,"유영일 경기도의원 ""노후계획도시 정비방안 수립 용역에 주민 의견 반영""","경기도의회 도시환경위원회 유영일 위원장(국민의힘, 안양5)은 지난 22일 안양시 동안구청 대회의실에서 '지역주민과 함께하는 1기 신도시 재정비 간담 ...",2023.09.26,서울,전체
1317,1317,"신길13구역, 서울 첫 공공재건축...587세대 아파트로 탈바꿈 ","신길13구역이 서울시 첫 공공재건축을 통해 35층, 587세대 아파트로 탈바꿈한다.서울시는 전날(25일) 제1차 도시재정비수권소위원회에서 신길재정비촉진 ...",2023.09.26,서울,전체
1318,1318,서울 도봉·관악·동작 등 5곳 모아타운 선정,"서울 도봉구 방학동, 쌍문1동, 관악구 은천동 2곳, 동작구 상도동이 수시 선정을 통해 저층주거지 정비모델 ‘모아타운’ 대상지로 결정됐다.함께 신청 ...",2023.09.25,서울,전체
1319,1319,"서울 서대문구 홍제동 267-1일대, 신통기획 후보지 선정",침수 위험이 있는 반지하주택이 밀집한 서울 서대문구 홍제동 267-1 일대가 신속통합기획 후보지로 선정됐다.서울시는 전날(21일) 4차 신속통합기획 민간 ...,2023.09.22,서울,전체
1320,1320,"서울 강서구 등촌부영아파트, 리모델링 속도낸다",서울 강서구 등촌부영아파트 리모델링사업에 속도가 붙을 전망이다.서울시는 전날(21일) 제3차 도시·건축공동위원회(수권소위원회)를 열고 등촌부영아 ...,2023.09.22,서울,전체
1321,1321,서울 중구 중림동 '마포로5구역' 주상복합으로 재개발,서울시는 중구 중림동 157-2번지 일대 '마포로5 도시정비형 재개발구역 10·11지구가 주상복합으로 재개발된다고 21일 밝혔다.시는 전날(20일) 제14차 도시계 ...,2023.09.21,서울,전체
1322,1322,잠실우성아파트 최고 49층 2680세대로 재건축,"서울 송파구 잠실우성 아파트가 최고 49층, 2680세대(공공주택 342세대) 규모의 대단지로 재건축된다.21일서울시는 제14차 도시계획위원회에서 송파구 잠실 ...",2023.09.21,서울,전체
1323,1323,여의도 1호 재건축 한양아파트 수주전에 현대건설-포스코이앤씨 맞붙어,서울 영등포구 여의도 1호 재건축 단지인 한양아파트를 두고 현대건설과 포스코이앤씨의 2파전이 예고됐다.현대건설은 ‘디에이치(THE H)’를 포스코이 ...,2023.09.20,서울,전체
1324,1324,"현대건설 ""재건축 조합원 ‘디에이치 여의도퍼스트’ 동일평형 입주 시 100% 환급""",현대건설은여의도 1호 재건축 단지인 한양아파트 소유주의 분양수익을 높이기 위해 동일평형 입주 시 100% 환급받는 최고의 개발이익을 선사하겠다 밝혀 ...,2023.09.20,그외,전체
1325,1325,'도시재생법 개정안' 국회서 발의,도시재생사업 추진 속도를 높이기 위한 '도시재생법 개정안'이 발의됐다.경기도는 관련 법 개정을 위해 건의했고 소병훈 국회의원(더불어민주당·광주 ...,2023.09.20,서울,전체
1326,1326,"부동산원, 정비사업 희망 지역 대상 '찾아가는 설명회' 개최",한국부동산원은 신규 정비구역 지정 활성화를 지원하기 위해 12월부터 ‘찾아가는 주민설명회‘를 개최한다.정비사업을 희망하는 주민을 대상으로 ‘ ...,2023.09.19,그외,전체
1327,1327,"김선희 경기도의원 ""시흥·광명 3기 신도시 조속한 보상 촉구"" ","경기도의회 교육행정위원회 김선희 위원(국민의힘, 용인7)이 경기도에 시흥·광명 3기 신도시의 조속한 보상 추진을 촉구했다.김 도의원은 16일 열린 202 ...",2023.09.19,그외,전체
1328,1328,"재건축 아파트값 3개월 연속 상승...""정비사업 기대감↑""",재건축 아파트 가격이 3개월 연속 상승했다. 재건축 아파트는 거주 목적 실수요보다 재건축 이후 새 집 전환을 기대하며 투자하는 경우가 있어 일반아파 ...,2023.09.19,그외,전체
1329,1329,"금호건설, 서울 양천구 신정수정아파트재건축 시공사로 선정 ",금호건설은 최근 910억 원 규모의 서울 양천구 ‘신정수정아파트 재건축정비사업’ 시공사로 선정됐다고 18일 밝혔다.신정수정아파트 재건축정비사업조 ...,2023.09.18,서울,전체
1330,1330,"한남2구역 재개발조합, 대우건설 시공권 유지 결정",서울 용산 한남2재정비촉진구역 주택재개발정비사업 조합이 대우건설에 대한 시공사 유지를 택했다.18일 정비업계에 따르면 조합은 17일 오후 서울 중구 ...,2023.09.18,서울,전체
